customer_id,channel,send_time,message,reasoning,chat_log,issue_status
111,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare the ctrl+alt+shift on load method didn't work. (2/2),pending_customer_reply
112,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AdobeCare Didn't work. Tried it on another computer, fresh install, same thing...",pending_customer_reply
113,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare sure thing,pending_customer_reply
114,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare so..when are they available?,pending_customer_reply
115,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AdobeCare ok. its been very frustrating. i have multiple jobs that i need finished and your applica...,resolved
116,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @AdobeCare no its still broken. i deleted it and will probably be getting rid of my membership and r...,resolved
118,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AdobeCare yea ive done everything you guys told me to do. i know its not my mac either as i have th...,resolved
119,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare ill just wait for the next big update. ive wasted my time and patience with adobe product...,pending_customer_reply
120,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115769 whats going on with your app. its totally stuck here for 1 hour and prior to updating froze ...,pending_customer_reply
121,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare nope still down.,pending_customer_reply
122,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare yes ive done that multiple times. its happened on previous versions as well.,pending_customer_reply
123,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare ok,pending_customer_reply
124,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: Whoa! Come along with Lightroom’s own Ben Warde to get the lowdown: https://t.co/f1FGfdJaNk
https://...",pending_customer_reply
125,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: amazonのfireTVstickが見れない😢,pending_customer_reply
126,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AmazonHelp ありがとうございます。
今、電話で主人が対応していただいてます。",resolved
127,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AmazonHelp 電話で対応してもらいましたが改良されませんでした。
保証期間も過ぎてるので買い直しになるんでしょうね。",resolved
128,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp こちらこそありがとうございました。,resolved
129,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for reaching out about your login issue. I've sent detailed troubleshooting steps to your email. Please check and let me know if you need further assistance.,"Twitter DM for quick, accessible communication.","Customer: @XboxSupport can I change me sons Xbox live account to his Hotmail account, currently linked to my H...",pending_customer_reply
130,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115769 Did u release an update today for Lightroom Classic CC?,pending_customer_reply
131,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for your billing question. I've sent the information you requested to your email. Let me know if you need anything else!,"Twitter DM for quick, accessible communication.","Customer: Please tell me why my @115769 has expired, but I’m still being charged????",resolved
132,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent comprehensive troubleshooting steps to your email for the technical issue you described. These should resolve the problem.,"Twitter DM for quick, accessible communication. Technical issue requires specialized guidance.",Customer: @115769 are there any plans to add a fast crop mode for the iPad version of LR? It takes too many ta...,pending_customer_reply
133,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AdobeCare @115776 It’s intermittent for me. This file fails reliably: https://t.co/6m5a1RQEV9

The ...",pending_customer_reply
134,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: So apparently the new version of @115777 @115778 has this cool feature where you can't export SVGs. ...,pending_customer_reply
135,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AdobeCare Seems pretty widespread: https://t.co/ImomzTHO5j

Don't mean to be a jerk, but it's frust...",pending_customer_reply
136,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: #HappyHalloween! Try creating this 'wicked' awesome icon set. 🎃  https://t.co/v5nEOwnOtE https://t.c...,pending_customer_reply
137,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115769 I'm worried as if I update my LR6 standalone programme I could lose it due to the new online...,pending_customer_reply
138,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @115777 your online forum is always broken even when I clear my cookies. https://t.co/dDwRPWnm3t,resolved
